,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
29965,155359.0,-1.067713272294,5.26231210944906,-8.4385670664835,7.31648729995658,0.0082535729164869,-2.12593631959976,-3.3070357352934,1.86983752340028,-4.52258362448849,-5.17281182346005,5.59112619350265,-5.64041745782421,0.784510038605689,-12.0438056158463,0.353814874886981,-1.92055816814255,-1.87992827944447,0.679751299229409,0.797641375455208,0.821404548671474,0.547789786518153,-0.491959821843257,0.0559141341245579,-1.14536853471475,0.0689513455242996,0.535054734945035,0.539263072143882,0.124255055772618,0.77,1
149358,137015.0,-1.09633787213599,0.851219474775433,-2.23253938760465,-0.294101754384688,1.09767172951721,-1.66872031090251,0.562587455731127,0.339084075959552,-1.08002102122198,-0.0537346565463517,0.343719899535075,1.06473111710583,0.441050221397207,1.33578044096834,-1.15618741034239,-0.403283857029263,-0.0975777710738397,-0.0170381929879911,0.697387836696022,-0.298933944663335,0.402709200155077,1.07919217438018,-0.582378561456469,-0.176899539938144,0.308555318859254,0.993478389628365,-0.261281115487137,-0.275417942477298,9.5,0
111489,93824.0,-3.63280894927825,5.43726336227612,-9.13652148062595,10.3072263079132,-5.42183029451154,-2.86481514933136,-10.6340876212042,3.01812657999175,-4.89164032107494,-11.2350479111446,8.78878366710272,-18.5536970096458,-0.339533407676443,-15.6231873302985,-0.188978574214972,-12.4279613630565,-20.1590474539227,-6.88889109280947,2.58609321670737,1.35406479520345,2.30988016889674,0.978660126299279,-0.0961301444473713,0.432376722544823,-0.435627929953396,0.65089278643537,1.69360750804844,0.857685371687245,8.54,1
133490,74624.0,0.766076567493647,-0.433609887724681,0.0816109678690645,1.35319592546472,-0.0673076556007503,0.418253400673865,0.260795637010196,0.0668719216571082,-0.0632381294884746,-0.0650234851276943,0.976867832896777,1.44749495258352,0.496390317592675,0.163793870752526,-0.813671344691931,-0.434078269951097,-0.136163839962329,-0.411432348745514,-0.0212760987977844,0.271097834392107,0.0544015425106779,-0.057321704157689,-0.295530957238856,-0.260391877500211,0.625813826039747,-0.332920214172956,0.0025747809376794,0.038055361566286,204.77,0
116319,29526.0,1.10280432542075,2.82916799881581,-3.93287026485548,4.70769143992869,2.93796685530025,-1.80090371765217,1.672734122106,-0.300240348680253,-2.78301108805298,-1.88484243991678,3.79256535985687,-1.46047112296734,-1.31277627644381,-7.07736060637589,-0.299466316598551,2.4932276042067,6.24498710234308,2.97174936407353,-2.67995024218857,-0.0308799718381793,-0.106994395673876,-0.250050303584088,-0.52162653336055,-0.448949514169716,1.29164648168516,0.516326673768638,0.0091462814112417,0.15331763551135,0.68,1
93006,126088.0,2.13697041604617,0.306858237193315,-2.74734270298469,0.252810609711531,0.953139265303076,-1.45782984910066,0.749253021903746,-0.468987642449305,0.035016921049928,-0.263241848578002,-0.604064821126483,-0.611313895626289,-0.85299299397865,-0.341496591941801,0.493822904611803,0.102736063494615,0.633937065708321,0.0362339311634304,-0.0923224666483375,-0.189702306489945,0.0330217279028793,0.136739013220148,-0.0123765666721288,0.529003988844847,0.321498581674896,0.77704264926685,-0.126375085402038,-0.0541804355284828,10.0,0
162917,60724.0,-0.6806724256222,0.157221267126612,0.857983482257899,-0.198123819845689,0.0290264541434011,-0.732899087286904,1.22263208166486,-0.0754778775245598,-0.165127301424111,-0.803468733568107,-0.507839585667911,-0.248703450489451,-1.17222646456953,0.323458740515687,-0.373251386958424,-0.489114193244031,0.12275252049635,-0.915293897396564,-0.99960710268317,0.0542561598696484,0.21872645428166,0.43060710153409,0.309231070939422,0.406641767674571,-0.516868698671924,0.278599137647029,0.0667768372681487,0.181438851846665,140.0,0
87267,46548.0,1.45607273262811,-1.04201292864359,-0.183769596141616,-1.49996066398692,-1.12657478210426,-0.818529282271438,-0.632839457223159,-0.141660076360912,-2.21130397983863,1.64995987131796,0.77580570854478,-1.00226995128364,-1.04623722786295,0.4218824927255,-0.218004838793199,-0.291978985693203,0.363365618708271,0.222435175723972,0.445966614402811,-0.336289417043223,-0.470657524725015,-1.20208679130429,0.0848074031772489,-0.0881919714424029,0.293338675424188,-0.44572038401251,-0.0172895358011382,0.0053084418863866,50.34,0
30776,55618.0,-0.662996930693032,0.827715583848874,1.78480241523206,-0.407523104116268,0.256246977180675,-1.06683042106758,0.756945739152519,-0.106816944777613,-0.519362833108819,-0.739289888615748,-0.479755048269456,0.0108329905703903,0.0691801821482352,0.135294310229099,0.441002798454177,0.431382195750681,-0.634684665417044,-0.420530205173941,-0.588162058982523,-0.0709626399102138,-0.161092649842741,-0.598628781132189,-0.0559269390119373,0.366306551242421,-0.163123700466964,-0.0482778521232107,0.0342654948284839,0.107712408705925,0.89,0
29219,104436.0,0.13844641646293,1.21758382588683,-0.293554266717355,0.483068912553448,1.18080629786743,-1.20856662812376,1.5646259187589,-0.480287607116998,0.51100670997764,-0.681822838175733,-0.123528085538369,-2.97537669103244,0.889292530919759,2.23818315950063,-0.890179929313686,-0.430065580525384,0.239167482663638,-0.0077602608077702,-0.829333166776225,-0.296091332620253,0.0508341946362281,0.39258665177988,-0.232260971485585,-0.16693750170628,0.177934585206487,-0.589113725118252,0.0096731880971497,0.0241382453263695,19.99,0
28463,4111.0,-1.31388717397484,0.331859218374971,0.299059719044209,-0.82364407269857,3.52322685058359,2.99999644003758,-0.0397352061460978,0.776845265702647,0.594761113078518,-0.894791170677817,0.571211261381413,-2.78927086336782,1.45827367325461,1.80035750484465,-0.163477806077773,0.483175856048413,-0.409302694499539,0.659507335228752,-0.672774554561553,-0.0162400867288394,-0.097425256433712,-0.362874610927197,-0.377750454819612,0.936242942638435,0.842675528323812,-0.446941874767811,-0.154809911812883,0.145294902486679,6.99,0
84707,141491.0,2.06110677994059,-0.0720393938152799,-1.06728747041909,0.421596998472397,-0.175043589540187,-1.22610769710547,0.164959471590791,-0.318737634480762,0.585953497008486,0.0819400911093647,-0.783887456657351,0.283316694912055,-0.23503243180157,0.335211504505249,0.0720265375156651,-0.0938174435855959,-0.267819625416176,-0.83600171549819,0.144715655352607,-0.243386354949463,-0.291990264636034,-0.721915097444937,0.344726082003216,0.0381729650969572,-0.309709458691074,0.196360066208107,-0.0727015005442439,-0.0604533805412973,1.98,0
151080,83941.0,0.92871048852356,-0.387815846598918,-0.376519958017395,1.20534252517492,0.358043201790547,0.681953232685469,0.263106895429192,0.0338020001902596,0.377587168856989,-0.201163824012002,-1.79889539774416,0.0355274432746773,0.0714379181549126,0.0356240562439597,0.0382916669471676,-0.288487173261942,-0.236096217912951,-0.476854615925374,0.105209539335931,0.203147290793689,-0.089772032681091,-0.41169775970422,-0.38682693212283,-1.30063844569253,0.784004331724826,-0.244204969778828,0.0048345730697864,0.0318415465999485,181.6,0
49716,149957.0,-0.419286446567203,0.625721292742532,1.27029822614537,-0.266150342820766,-0.220618929106367,-1.28630076011873,0.915614072372412,-0.194035463266354,0.192610311135853,-0.918399395954912,-0.585031632821582,-0.165782808417772,-1.3637209030511,0.249488279646466,-0.475267901883066,-1.09842547564515,0.470823189943478,-0.379236106108445,0.38425147063052,-0.127537946988456,0.200306485089856,0.744974671348227,-0.266265354696681,0.973339086326926,0.154490239487929,0.231471152824913,0.0865565837794922,0.124657897076352,20.0,0
96718,158001.0,2.0804458012968,0.157797221564784,-1.72497222941489,0.40466173647078,0.439693464897851,-0.851665937379694,0.181354048303846,-0.231323911793502,0.502060710477959,-0.376851844717831,-0.620442344527644,0.113858829102904,0.0451229441090357,-0.842157642072063,0.212125713658569,0.33320870345553,0.455663801453384,-0.286961790098674,0.0734824403881914,-0.157822675531815,-0.368989996328157,-0.956358190469169,0.334313399069626,0.481142864362185,-0.251620976418148,0.175155116790014,-0.0627878217372978,-0.0312064091081313,0.89,0
83408,20332.0,-15.2713618637585,8.32658106147414,-22.3385905133352,11.8853128922128,-8.72133435613386,-2.32430694897567,-16.1964186599881,0.512881820424485,-6.33368515594745,-13.175198078736,9.93981974172569,-14.2254557039818,0.716033665192873,-14.0047761755606,-0.329447848153274,-8.0594194070953,-12.1220088158237,-4.79971013254961,0.686227163597458,0.993121017282391,-2.3568962794623,1.06801917704623,1.08561716724338,-1.03979707801119,-0.182006136246673,0.649920860777984,2.14924707788821,-1.40681133211222,1.0,1
139834,133820.0,-0.246775674731984,-0.347934139925121,1.73157549406865,-2.01172945825417,-0.91762741446271,0.336140918536651,-0.796689705467681,0.294309525628213,0.0493211857216546,0.0203925825909905,-1.62796667368334,-1.69810140552926,-0.963569112088654,-0.76999219749122,0.371635241797447,1.80761098536229,-0.276866703639826,-0.227665164994319,0.178657760703363,-0.0215718096017509,0.496759973440611,1.33116627718643,-0.126779439060239,0.473543024165327,-0.717700444868765,-0.193583675043497,0.0920553191464637,0.189780705657245,24.99,0
13925,69585.0,1.13848154771442,0.0804749970576344,0.0969437605443263,0.907838932374818,-0.0205652623684809,-0.0125543621091272,-0.0419983145405311,0.152676835998241,-0.034623889873539,0.174030665541905,0.978701357397951,0.0602989457142426,-1.53966556645382,0.896661415805376,0.66168552296951,0.121411443303497,-0.431649128143333,0.189375812626873,-0.312748539374008,-0.205671722551896,0.0811751184909244,0.15936377055142,-0.123591424921443,-0.335586977045034,0.569986406261734,-0.293115322846433,0.012121107708577,0.0040060332734521,26.0,0
111686,120824.0,1.73246442455726,-0.245167832109511,-0.872546772735411,2.73866356322082,1.9193460360476,4.89365614689227,-1.33257992433763,1.29640500147459,-0.332409084010261,1.35381214149571,-0.514987056621243,-0.14263029987598,0.0786256737554035,-0.134665438355246,0.272510638251968,1.4792358713824,-1.18392522818568,-0.0122405716810308,-1.97719964319583,-0.0831006615117093,0.0881117311174442,0.071164479373124,0.328595763483841,0.646064866352131,-0.508563607376132,-0.153086164382145,0.0425449979218881,-0.0174027624356161,56.89,0
78818,160791.0,2.13238602134104,0.705607819703042,-3.53075873641584,0.514779310643757,1.52717469821568,-1.71626826866624,1.13279092955315,-0.574214355395823,0.128903890816348,-1.00080505203989,-0.191190536963042,-0.323794189703165,-0.572455950927237,-1.42206385294204,0.314684199046673,-0.387162054366978,1.73474160368315,0.610975987993976,-0.221267207742386,-0.211167179112658,0.163739121720823,0.703910440133969,-0.24507615703343,0.460049173768465,0.920280992581626,-0.216585741807507,-0.026218563758315,-0.0250012963633226,1.0,1
138060,45541.0,-1.51924353075082,2.30849245367643,-1.50359931953802,2.06410058377601,-1.00084505842829,-1.01689703316417,-2.05973051990126,-0.275166374590629,-1.56220609694371,-2.75579692797163,3.43824825990431,-3.52152936013651,-0.918761288376486,-4.45210024854037,0.499313753853031,-2.90790343439971,-5.24864639527919,-0.936814652613817,1.16012029433585,0.175018552247898,1.30787143187069,0.102825644139183,-0.0177462832428156,0.149695925673219,-0.0966024680642115,-0.369114567720136,-0.0192440931269227,-0.20831909164279,1.0,1
108940,10982.0,1.26454730875768,-0.0792013101813912,0.527448205730726,0.0067123722057609,-0.358613294271501,-0.0153619098887353,-0.564353611000563,0.0055839417740208,1.54972972865518,-0.347410524756511,1.55058454684619,-2.01226833328201,1.76705787127774,1.63751419706302,-0.0470253051665411,0.940483592750099,-0.266134551951313,0.944473496300298,0.213172426820859,-0.0473427419847497,-0.0728051059297834,0.0142731687008494,-0.133379299775423,-0.508054672511818,0.289482203031221,1.06721420575554,-0.0950199027809205,-0.0132225870510983,15.95,0
80797,160094.0,1.57621960671737,-1.41940968105473,-0.961497661690888,0.36320158734687,-0.359014047813199,1.00201477728721,-0.566889576947819,0.113220728738555,-0.651803189906655,0.995252810867167,-0.020143792892551,1.1005910949329,1.92032981517166,-0.183842121156753,-0.0315707124006823,-0.544545426023427,-1.18809831399596,1.99295198714443,-0.816562602466364,0.0472351759439072,-0.317037861913172,-0.964011053751141,0.0939660082582737,-0.426301501915165,-0.443995430716908,-0.940475198129843,0.033535527565602,0.0171631061775827,276.0,0
44646,148866.0,-0.446976214773484,1.31906432711893,-0.869844903428206,-0.71239147638469,0.659851245400247,-0.367052464181324,0.526223364322554,0.408638905732369,-0.2151369956164,-0.0284929439594285,0.254937312298149,0.552037822023962,-0.107674560917871,0.863082728629179,-0.179551673772416,-0.0022314672315864,-0.716027106738237,0.856660817222358,0.448303263587557,0.0350778653012867,0.400134536643188,1.28169708077641,-0.0933644052518822,0.380071304298744,-0.682524093540111,-0.242818983958919,0.480243392945502,0.31283715849893,0.89,0
85965,153444.0,-0.233607193659482,0.95772996682256,-2.0534534524408,-1.5054436371009,2.79290843088261,3.16889877362166,0.0253679494023479,1.3453719997204,-0.331767395493148,-1.03223934881615,-0.0102452938052004,0.0021939238651681,-0.365468918856169,-0.43577587140403,0.116632115669375,0.338639214294331,0.520027256438681,-0.334806598317472,-0.405756644378179,-0.0467916177858364,-0.288398608390254,-0.91778978719007,0.183823911476567,0.591152177936425,-0.396547893674791,0.166377154553743,0.117610574076701,0.0087044619683994,9.99,0
61099,73573.0,-2.1672382550247,-2.00739266075118,2.40823584412234,1.92441967630985,-1.48183399695847,1.50866760613797,-1.67634568612785,-2.22339512254729,0.484840433579122,-1.41239473824027,-1.10839495440471,1.28096352427785,0.316421655393781,-0.875431232925717,-2.24243703161732,0.356225864403413,0.394371035941005,-0.917616625711164,-2.15603667469487,1.8957713525119,-0.782589455585327,0.390291193452756,-1.81085133469857,0.606309171856134,0.695222760184804,1.05907593415323,-0.0813458500977194,0.324346411718878,723.14,0
154471,142262.0,-0.818153330498504,0.920450798354028,0.188945051755135,0.801318924104869,0.964949129455049,-0.549991833171369,2.89179208875012,-1.44756168209171,-0.605357615884614,0.814682355757929,-0.341394442958328,-0.314205796801689,0.394890842773752,-0.122466105778688,0.656896229977439,-1.14117866237948,-0.42963620139371,-0.425692357337478,0.662927784056917,-0.264809308955722,-0.0485448506180239,0.753141591886135,-0.763034807190423,0.0626423682341438,0.349388819515659,-0.414243821052028,-0.677612525198745,-0.573309947777183,212.97,0
92352,41305.0,-12.9809425647533,6.72050777097643,-13.4556359425571,8.69861009281133,-11.4795517833437,-2.68151865053833,-14.0192907576919,8.21819051252864,-7.93089996826719,-12.6959474039839,5.58936163192341,-11.9608660326622,1.53867076186333,-9.88721406724695,0.6339792179337,-11.3502438549644,-21.7101876525534,-8.85945192496352,3.62971365041526,-0.84330261969681,2.54962823474498,-0.532227763596568,-0.235096473604284,0.673209169467055,0.22659797207791,-0.0061678581900246,-1.18569550568181,-0.747361321404312,59.68,1
110311,154430.0,-1.12633698446182,0.0978518256628297,1.73031097273973,-1.27492900844509,1.01545281282441,0.198092883874034,0.0374903920385556,0.447089297478725,0.231831233215597,-1.07844219172036,-0.168161941841181,-0.250073228864656,-1.52094115623399,0.282217878738573,-0.370476648914939,0.824982739580051,-1.16523827556391,0.831781386132533,-0.0611438168164438,-0.0607248277682863,-0.157247604588585,-0.747314344018471,-0.238099068915883,0.0004226086263202,0.486653022950458,-0.592145343049611,0.0085096746462486,0.0614913100577046,1.0,0
4468,25095.0,1.19239598990768,1.33897371069007,-0.678876186687009,3.1236723071222,0.643244863589275,-1.18432299431215,0.397585526006899,-0.253498538261658,0.41113497684127,-0.859862301810301,1.124059382453,-3.76387384832398,0.367975966769142,-0.971757538368114,-0.0138825132357776,1.45757852763076,2.61145033447876,1.2919552295122,-1.56381522671193,-0.185454650142832,-0.377503243008699,-0.889596747960403,-0.0742075893964193,0.0354455164139561,0.550577974200231,-0.0271712789934873,-0.0249206212266212,0.0736053986634045,3.12,1
160859,67841.0,-0.809410077434792,-0.287010926643604,2.77187030961822,-1.67734142910241,-0.867710694970188,1.34403202988964,-0.950354255658897,0.73019902096926,0.0346002292871907,-0.180700130055938,-0.17376310715963,-0.229067444390501,-0.780369874734231,-1.26131141983074,-2.27215268411143,0.834819844463253,0.490509767479385,-0.927833523251726,0.659869645305385,0.13256954550298,0.165159460913914,0.83047729950474,-0.471952589186651,-0.616952835397304,0.517028795695291,-0.0556280680038882,0.354841441375392,0.107808853970744,1.0,0
116297,147501.0,-1.61187733763361,-0.408409922870926,-3.8297616763406,6.24946176104187,-3.3609216090486,1.14796358238383,1.8584248531717,0.474858318489524,-3.8383988155266,-1.44537495699985,2.11390001406861,-3.25970246526323,-0.315347339360454,-1.80810297319338,-0.741877295217489,-2.98692008764678,-4.81586301103402,-1.27165458831756,1.70168502365985,2.42567742975765,1.24558218578459,0.616382702131439,2.2514388799998,-0.0660963924813517,0.538710327489417,0.541325493308062,-0.136243382191672,-0.0098522563228139,996.27,1
60874,41411.0,-2.25136201714541,0.445626859582901,1.90034638374368,1.85362552256995,-1.03659499392528,0.722698867392011,-1.1348362170675,1.33311064290794,0.697134655256156,-0.707430484063734,-1.63886061297868,0.34367376503812,-1.09930024652483,-0.157172418509602,-1.03751436041513,-1.20074951421439,1.4961806831076,-0.595244389648151,1.19877223829991,-0.162857519639616,-0.155623045673156,-0.271041941673398,-0.225463246801116,0.100022256447569,0.266602666956609,-0.203662062743535,-0.0277927170126851,-0.143042107000392,1.0,0
25459,119223.0,-1.5977727232353,-1.87012491203234,-0.873116854364376,-0.551519640673855,-0.363636034315871,-1.17133897386463,-0.227976819681187,0.114251404188345,-1.23629092653056,0.692283933696164,0.950171238725126,-0.301318028371013,-0.634753787103303,0.581016815344056,-0.121702692431841,0.952890007650229,0.543458793476764,-1.10318777899135,1.80684897139374,-0.261824959699514,0.0249230898014835,-0.136302360872083,-0.307592340672816,0.060441264549095,-0.695539490592136,-0.366285185566568,-0.113040085009923,-0.341460697888965,202.95,0
120197,122537.0,0.0810233236925519,-0.289960052820417,-0.305832576256139,-1.56931218708812,0.48550075997194,1.03396869285393,0.0365392960816901,0.403391673554542,-1.13039402011318,-0.278633818311864,1.46196669423413,-0.238076981071435,-0.0950254380527995,-1.31895648500082,0.0289832640149838,0.545207458977035,1.74642580942779,-1.53176840133337,-0.0400015277124087,0.189071812604558,0.37891118433383,1.05758459998324,0.236861727437971,-1.51227451661904,-0.943460520513625,-0.158435125218213,0.170625458964376,0.114947277897066,91.75,0
19196,908.0,1.10128056266478,0.0161590701494842,1.42140921545924,1.2635765971613,-0.922314848163603,0.0265385499314087,-0.583022172372444,0.15860687708497,0.444008463383841,-0.0656891322643722,1.28828166092914,1.8516478047381,1.06401246341577,-0.380377266120723,-0.664596346654499,0.159808297848275,-0.489907851241963,0.223573138870664,-0.0061485912102603,-0.0616630303282245,0.0144887037596136,0.273572957570961,-0.003541748795611,0.564764524799584,0.39716890548585,-0.44232940710526,0.0770418247304478,0.0321214385549089,6.74,0
79488,29819.0,0.764240880960243,-0.18105016550637,1.50043855340727,2.24481725805002,-0.0999701981561206,2.42606739199942,-1.0404679982997,0.866011734441412,-0.433358270428451,0.563719179391783,2.09326709261352,1.19314803772476,0.574439574107309,0.0177228240540963,1.44336093884915,0.222915288299354,-0.0065835813758621,-1.02989044399811,-2.70790167319389,-0.0797331068761805,0.450278384409697,1.28323467376304,0.0236564573421249,-1.00213434488993,-0.103488821088892,0.213218022942593,0.104161748791818,0.0298932515560032,72.74,0
126657,110087.0,1.93494645561548,0.650677737498259,-0.286957048622899,3.98782809057201,0.316051835129206,-0.0994493763543019,-0.0214831582313935,-0.172327298889228,0.508730034701461,1.07295520625891,-0.427567391481657,-2.777649223895,1.63714014878874,1.5710801214626,-1.44536681818908,0.908649625166723,-0.122016068028642,-0.104109917156777,-1.6840216339214,-0.344452123814994,-0.173601631022283,-0.190973581696087,0.219975571293889,-0.216596550704603,-0.136691885594352,-0.129953649978571,-0.0500768352982461,-0.0510818960798855,1.0,1
158647,69229.0,1.29864265081906,0.0990304417923929,-1.29801880892299,-0.0594069747656323,2.25704631762516,3.29158713030197,-0.35967635230782,0.764205042644501,-0.153401752189466,0.07437001796149,-0.162007931533321,0.0286953442828572,-0.0229226692394667,0.525280037072654,1.10436046310808,0.373896751399055,-0.927105710696611,0.289911646850684,0.0012174178323007,-0.0172628883456273,-0.0250783057734173,-0.176100623120677,-0.135654919489961,1.00404066789522,0.847600831559203,-0.312910331071152,0.0161722242653466,0.0136697576717562,4.95,0
10856,85181.0,-3.00345942213401,2.09615030972986,-0.487030347865578,3.06945315960973,-1.77432868427117,0.251804209642436,-4.32877649482139,-2.42547814428288,-0.985222033510513,-3.99521073403213,1.8806015528528,-2.32517912777326,0.636458662971611,-5.41749934539643,-0.262909464785021,-3.81808566437699,-3.70070702592749,-1.99141207812339,0.779950535234061,0.692537380835205,0.163966694003732,1.24564832133152,-0.269241340185825,0.537102119409512,-0.220756683145222,-0.0595547732936557,0.460709677482052,-0.0335506071081744,2.0,1
14425,125259.0,-0.410897522428945,-0.594741430004048,-0.177142811137366,-3.39886560691436,-0.924884499268061,-0.42863141343108,1.21736975220556,-0.401645867772631,-2.16392028164822,0.52841765126201,-1.48464228591717,-1.95195531006109,-0.658278517321005,-0.158454486926209,-0.770045770744957,-0.016097057040235,-0.189501341144213,0.289824903107304,-1.58028936091097,-0.558466745183856,0.134611625440192,0.703010772076062,0.0012326540625802,0.64036637391565,-0.0386917462287244,-0.223312661626937,0.0846559496299787,0.0941981317694735,229.9,0
47384,79997.0,-1.75463864299518,1.54750215148423,0.526372569139632,-0.574092116506255,0.804130623933902,1.49043390587125,0.191999673755986,0.686070371562144,0.34605135511164,0.940459658354019,2.15804061712991,0.593893427583817,-0.561389792622446,-0.375473030519974,1.45641428677364,-0.660711112444299,0.819117389369439,-1.48853747368848,-1.32743556498877,0.387599635580476,-0.227598307171253,-0.270903099028303,0.174587794153935,-1.43370815237858,-0.279902934943877,0.201845880760766,0.464927243436798,0.339412187663899,8.92,0
36884,155054.0,-0.512348993642627,4.82706041999945,-7.97393924909553,7.3340585164719,0.367703644775346,-2.0551290853684,-2.93585569967936,1.43100813095171,-4.54472224374179,-5.25809597551632,5.71631869503674,-5.81040712597652,0.723292646283101,-12.2891333850899,0.378773196301938,-2.02073438121173,-2.03970261739192,0.658182927257658,0.832574035012694,0.804101330337598,0.535619750720892,-0.459495920284509,-0.0093636678425974,-1.1404357941897,-0.0064452687432379,0.527970329614587,0.55888099608345,0.126516761960086,0.77,1
13816,163090.0,2.02387910787099,-1.19637391818085,-0.501952720102445,-0.996743117329102,-1.04066474942932,-0.025699450899111,-1.19633595860897,0.115915170039166,-0.149506516368554,0.901799841842133,1.0128332504737,0.137563547367512,0.234693468214134,-0.274626006093413,-0.0301089525638844,1.54026438806069,-0.228221919228534,-0.512365630769411,0.481182547458605,0.109700949272377,0.480403800595735,1.26133214119384,0.126426551950558,0.743890839734304,-0.250082490658412,-0.121424590298277,0.0015219489996829,-0.0395109987466843,60.0,0
46747,79998.0,1.18117753455848,-0.938099682333727,1.10626009199089,-0.49858920523307,-1.71734167096335,-0.563203551503885,-1.07287806196047,0.0741353391055372,-0.314878087493248,0.561548399558312,0.232586873792567,-0.828076967280544,-0.647610839437498,-0.20456208444558,1.42896380878829,1.07930206681811,0.578470152869567,-1.35903272993431,-0.34860610591983,0.104973560823548,0.469313853330971,1.16836760605305,-0.0476588986019671,0.641843252580706,0.233146053227904,-0.0562931029277508,0.038117825662086,0.0361899657488555,69.99,0
70448,143434.0,-2.7294819717688,3.31249456257958,-4.24271044395109,5.03698507739508,-0.376561160600044,-1.53246175254658,-3.44915850302961,1.85683931947767,-3.62333368933656,-5.6536376856402,3.94231582587852,-5.8837243606062,-1.34781373713666,-9.26612018494559,-2.4595563246821,-2.20564448269106,-5.70908680498665,-1.11393664017816,-1.55653021213315,0.164287792503557,0.72741506386268,-0.301431744500987,-0.502433327315861,-0.462308576168739,0.510682747439828,0.0466646930679243,0.514645779891103,0.140998673095746,1.0,1
137233,44021.0,-1.9254427895048,0.126187523963464,0.813755339024541,0.992230450326285,0.480967045514086,0.535587105595788,0.742632606611787,0.0472264323278717,-0.21422472381656,0.407728570076041,1.32543833359145,0.213308616145563,-1.35427686924932,0.444601121184235,0.279115251820675,-1.11518125232893,0.458498256779066,-0.511168994460194,0.379071487115306,-0.433410009613333,0.0500069676899218,0.553403008361255,-0.602574693493492,-0.24797323666993,-0.0992000086032719,-0.281741787370004,-0.725215092805806,-0.367082831194464,109.0,0
81322,41607.0,-18.2475132286673,8.71325017095966,-17.8801268207974,9.24945923683651,-14.5412125237225,-1.91156359308197,-18.0146601306809,5.52216218981207,-9.28392451240577,-14.5571590528859,4.39243558567834,-10.3800731219167,1.61182090128819,-6.91763950579126,0.158841037400664,-10.3282423879882,-20.2545556896053,-8.53452256380618,3.25653448060821,-0.526368288315335,0.598842606268504,0.615318868165234,-0.486498927270445,0.739268468431111,-0.236844752247958,-0.0460816699541002,-3.01147328474912,-1.02214746628442,53.95,1
49208,154278.0,-1.60021129907252,-3.48813018118561,-6.45930280667571,3.24681566349703,-1.61460769860713,-1.26037454854632,0.288223321921388,-0.0489639910109505,-0.734974617920653,-4.44148408070017,2.94437484242405,-3.80546898374331,-2.10222683492697,-6.1061832734711,-0.641736399701777,-1.55596289626148,-2.08406707082134,0.394247352869229,0.0833797227600835,3.18935489592753,1.19117480721903,-0.96714144500067,-1.46342052446637,-0.624230851495284,-0.176461532068143,0.400348351070197,0.152946864261687,0.477774924576796,1504.93,1
31036,44532.0,-0.234922308660103,0.355412643473604,1.97218278594888,-1.2555927126284,-0.681386509254345,-0.665731671302037,0.059110489686438,-0.0031532770910343,1.12245113562848,-1.48124586053984,-0.473852105914046,0.9221844195147,0.913513839827119,-0.499349578859305,0.933898442932603,-0.560471962989049,-0.207706529097452,0.380541571066627,0.574335960915453,-0.0034694628125566,0.220670430492642,0.912107214037724,-0.286337679755902,0.451208246513352,0.188315252003614,-0.531845781256926,0.123184687838547,0.0395806345060398,1.0,1
93136,30599.0,-8.28513944682432,5.48937850926198,-9.39773089611806,1.9861218016181,-4.74776004152756,-2.21101349453519,-3.28970040578782,5.65796821693565,-0.0576656794546274,-0.480079802542382,-1.51832808863791,1.28716716925248,0.364449226773708,0.122678132789628,1.0332924381232,2.71881581984237,4.88269801812221,2.03870622636792,-0.750225052513086,0.0801791777696059,-0.0929945381896665,-1.0129744091353,-0.28776414463284,-0.428291402145844,0.335650194168698,-0.33809445525682,-0.0392213508375072,-0.276862217839786,89.99,0
135796,47956.0,-0.500365589612395,0.924502016371097,1.54885276074947,-0.194635485162534,0.141481490187652,-0.105022481368796,0.511697868344455,0.235227206155708,-0.615264344978852,-0.180298581354556,1.46902550174752,0.567615210113603,-0.364788366519225,0.425149259547763,0.431707260077194,0.117055574650878,-0.349753055514862,-0.268894808894656,-0.0527064119076578,0.0606406617174938,-0.151349962910531,-0.392087526206909,0.0018020479639786,-0.0095107597743644,-0.306034444623684,0.0845206212256455,0.275561810103171,0.106836218818024,4.45,0
17407,29785.0,0.92376442016477,0.34404807190464,-2.88000365579163,1.72168007534123,-3.01956477860235,-0.639736122583852,-3.8013245024591,1.29909588513018,0.864065471140902,-2.89525166830126,3.02816223099618,-2.54917730779636,-1.56043182473423,-2.97131675769274,1.07889539651163,-4.70201182527384,-4.90809850732764,-1.5088732903485,3.0016850593747,0.170871765618069,0.8999311755668,1.48127100376248,0.725265549161058,0.176959582872624,-1.81563797523647,-0.536517111308732,0.489035020411905,-0.0497285787992942,30.3,1
121494,148115.0,0.152658365664578,0.475860517400035,0.335601107700473,-0.246990477179499,0.504563969719912,-1.06705687784081,1.16426927024508,-0.416361728445196,0.190506979050746,-0.219557735128463,-1.24007805975357,-0.841320340466518,-1.66215336499857,0.32154897230683,-0.285632433775862,-0.493866593357036,-0.153031530466042,-0.491144086894665,0.53347448746689,-0.104796002281993,-0.141996199806997,-0.209877567832001,0.145255042901045,0.0221094033216167,-1.23363979651552,0.148092485855288,0.0100733194559224,0.0149713684571357,23.04,0
